Scripps_ID,shipment,received,Sample_ID,Collection date,Species,Sample type,Address,Country,State,County,City,Zip,Latitude,Longitude,PCR CT,cDNA,PCR,Library prep,Sequenced,# of Reads,% CDS covered,Mean coverage depth,Seq. complete?,gap primers,BioSample Accession,Nucleotide Accession
W0453,3-plate5,yes,12-1054,2012-07-18,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.283,-118.932,18,yes,yes,yes,yes,1047378,100.00%,4660.0,,,SAMN10499314,MH508029
W0454,3-plate5,yes,12-1087,2012-07-19,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.353,-119.078,18.9,yes,yes,yes,yes,2927,75.50%,66.3,,,SAMN10499315,MH508030
W0455,3-plate5,yes,12-1093,2012-07-19,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Greenacres,,35.38,-119.111,19.8,yes,yes,yes,yes,3569,76.27%,79.5,,,SAMN10499316,MH508031
W0456,3-plate5,yes,13-320,2013-07-30,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.283,-119.076,19.4,yes,yes,yes,yes,2852,79.67%,61.8,,,,
W0457,3-plate5,yes,13-321,2013-07-30,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.166,-118.825,17.9,yes,yes,yes,yes,,,,,,,
W0458,3-plate5,yes,13-322,2013-07-30,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.158,-118.815,18,yes,yes,yes,yes,,,,,,,
W0459,3-plate5,yes,13-337,2013-08-02,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Wheeler_Ridge,,35.032,-118.915,18.8,yes,yes,yes,yes,,,,,,,
W0460,3-plate5,yes,13-344,2013-08-06,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.194,-118.798,18.1,yes,yes,yes,yes,,,,,,,
W0461,3-plate5,yes,13-373,2013-08-16,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.29,-118.979,16.3,yes,yes,yes,yes,,,,,,,
W0462,3-plate5,yes,13-383,2013-08-21,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Shafter,,35.501,-119.478,18.3,yes,yes,yes,yes,,,,,,SAMN10499317,
W0463,3-plate5,yes,13-404,2013-08-27,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Delano,,35.598,-119.213,17,yes,yes,yes,yes,,,,,,,
W0464,3-plate5,yes,14-167,2014-06-25,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.339,-119.071,19.8,yes,yes,yes,yes,,,,,,,
W0465,3-plate5,yes,14-168,2014-06-25,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.342,-119.125,20.9,yes,yes,yes,yes,,,,,,,
W0466,3-plate5,yes,14-214,2014-07-08,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.399,-118.928,21.4,yes,yes,yes,yes,,,,,,,
W0467,3-plate5,yes,14-232,2014-07-11,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.283,-118.932,20.8,yes,yes,yes,yes,,,,,,,
W0468,3-plate5,yes,12-241,2014-07-15,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.391,-118.956,20.9,yes,yes,yes,yes,,,,,,,
W0469,3-plate5,yes,14-253,2014-07-15,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.201,-118.91,20.8,yes,yes,yes,yes,,,,,,,
W0470,3-plate5,yes,14-274,2014-07-18,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.411,-119.143,17.8,yes,yes,yes,yes,2815,69.04%,65.6,,,SAMN10499318,MH508032
W0471,3-plate5,yes,15-137,2015-06-12,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.411,-119.143,20.5,yes,yes,yes,yes,,,,,,,
W0472,3-plate5,yes,15-232,2015-07-01,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.281,-119.042,21.8,yes,yes,yes,yes,,,,,,,
W0473,3-plate5,yes,15-237,2015-07-02,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Rosedale,,35.379,-119.184,22.8,yes,yes,yes,yes,,,,,,,
W0474,3-plate5,yes,15-321,2015-07-15,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.346,-119.1,17.2,yes,yes,yes,yes,,,,,,,
W0475,3-plate5,yes,15-323,2015-07-15,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.339,-119.071,21.6,yes,yes,yes,yes,,,,,,,
W0476,3-plate5,yes,15-390,2015-07-28,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.201,-118.837,21.1,yes,yes,yes,yes,,,,,,,
W0477,3-plate5,yes,15-391,2015-07-28,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Lamont,,35.26,-118.905,20.2,yes,yes,yes,yes,,,,,,,
W0478,3-plate5,yes,15-394,2015-07-28,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.166,-118.825,20.1,yes,yes,yes,yes,46818,98.96%,1047.0,,,SAMN10499319,MH508033
W0479,3-plate5,yes,15-414,2015-07-31,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.245,-119.236,18.1,yes,yes,yes,yes,,,,,,,
W0480,3-plate5,yes,15-444,2015-08-12,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Buttonwillow,,35.355,-119.407,21.6,yes,yes,yes,yes,,,,,,,
W0481,3-plate5,yes,15-486,2015-08-28,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.53,-119.196,19.8,yes,yes,yes,yes,2645,78.78%,60.8,,,SAMN10499320,MH508034
W0482,3-plate5,yes,16-327,2016-07-12,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.21,-118.833,29.9,yes,yes,yes,yes,,,,,,,
W0483,3-plate5,yes,16-342,2016-07-14,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Shafter,,35.494,-119.17,28.1,yes,yes,yes,yes,,,,,,,
W0484,3-plate5,yes,16-371,2016-07-26,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Buttonwillow,,35.436,-119.406,20.8,yes,yes,yes,yes,,,,,,,
W0485,3-plate5,yes,16-372,2016-07-26,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Buttonwillow,,35.428,-119.406,20.7,yes,yes,yes,yes,273890,99.64%,3259.7,,,SAMN10499321,MH508035
W0486,3-plate5,yes,16-376,2016-07-28,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Delano,,35.598,-119.213,24.5,yes,yes,yes,yes,192542,98.63%,2527.7,,,SAMN10499322,MH508036
W0487,3-plate5,yes,16-381,2016-08-02,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Semitropic,,35.602,-119.508,21,yes,yes,yes,yes,,,,,,,
W0488,3-plate5,yes,16-382,2016-08-02,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Semitropic,,35.617,-119.617,21.6,yes,yes,yes,yes,,,,,,,
W0489,3-plate5,yes,16-383,2016-08-02,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Buttonwillow,,35.428,-119.406,21.3,yes,yes,yes,yes,,,,,,,
W0490,3-plate5,yes,16-410,2016-08-18,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Shafter,,35.507,-119.265,23.9,yes,yes,yes,yes,,,,,,,
W0491,3-plate5,yes,17-371,2017-06-27,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.21,-118.833,20.9,yes,yes,yes,yes,,,,,,,
W0492,3-plate5,yes,17-373,2017-06-27,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.194,-118.798,19.2,yes,yes,yes,yes,,,,,,,
W0493,3-plate5,yes,17-376,2017-06-28,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.377,-119.009,22.9,yes,yes,yes,yes,482620,97.41%,3845.8,,,SAMN10499323,MH508037
W0494,3-plate5,yes,17-377,2017-06-28,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Buttonwillow,,35.501,-119.478,20.3,yes,yes,yes,yes,21917,98.53%,493.6,,,SAMN10499324,MH508038
W0495,3-plate5,yes,17-378,2017-06-28,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Bakersfield,,35.342,-119.125,19.7,yes,yes,yes,yes,,,,,,,
W0496,3-plate5,yes,17-379,2017-06-29,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Shafter,,35.507,-119.265,23,yes,yes,yes,yes,,,,,,,
W0497,3-plate5,yes,17-380,2017-06-29,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Wasco,,35.594,-119.35,29,yes,yes,yes,yes,,,,,,,
W0498,3-plate5,yes,17-389,2017-07-05,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Kern,Arvin,,35.21,-118.833,30,yes,yes,yes,yes,,,,,,,
W0499,3-plate5,yes,17-395,2017-07-07,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Shafter,,35.503,-119.284,19.1,yes,yes,yes,yes,,,,,,,
W0500,3-plate5,yes,17-397,2017-07-07,Culex tarsalis,whole mosquito bodies,,USA,CA,Kern,Wasco,,35.578,-119.348,19.2,yes,yes,yes,yes,,,,,,,
W0501,4-box1,yes,208-2141,2008-02-06,Hawk,kidneys (?),18740 Highland Valley Rd,USA,CA,San_Diego,Ramona,92065,33.021146,-116.924545,,yes,yes,yes,yes,508573,70.82%,468.1,,,SAMN10499325,
W0502,4-box1,yes,208-2252,2008-02-06,American Crow,kidneys (?),9204 Bellagio Rd.,USA,CA,San_Diego,Santee,92071,32.855393,-117.004284,,yes,yes,yes,yes,28449,100.00%,371.8,,,SAMN10499326,MH507948
W0503,4-box1,yes,208-2284,2008-03-12,American Crow,kidneys (?),1809 S. Juniper St.,USA,CA,San_Diego,Escondido,92025,33.105135,-117.0673,,yes,yes,yes,yes,161328,84.27%,823.1,,,SAMN10499327,
W0504,4-box1,yes,208-2826,2008-05-08,Western Scrub Jay,kidneys (?),17171 Matinal Rd.,USA,CA,San_Diego,San_Diego,92127,33.02847,-117.092001,,yes,yes,yes,yes,164437,92.66%,1214.7,,,SAMN10499328,
W0505,4-box1,yes,208-2874,2008-05-22,American Crow,kidneys (?),10629 Esmeraldas DR.,USA,CA,San_Diego,San_Diego,92124,32.827224,-117.100852,,yes,yes,yes,yes,26422,100.00%,467.4,,,SAMN10499329,MH507949
W0506,4-box1,yes,208-3044,2008-06-02,American Crow,kidneys (?),12720 Carmel Country Rd,USA,CA,San_Diego,San_Diego,92130,32.953199,-117.229165,,yes,yes,yes,yes,43705,100.00%,648.3,,,SAMN10499330,
W0507,4-box1,yes,208-3292,2008-06-18,American Crow,kidneys (?),Jewell/Fortuna,USA,CA,San_Diego,San_Diego,92109,32.79184,-117.236479,,yes,yes,yes,yes,346006,100.00%,3183.4,,,SAMN10499331,
W0508,4-box1,yes,208-3296,2008-06-18,American Crow,kidneys (?),Jewell/Fortuna,USA,CA,San_Diego,San_Diego,92109,32.79184,-117.236479,,yes,yes,yes,yes,1076384,100.00%,3938.7,,,SAMN10499332,
W0509,4-box1,yes,208-3298,2008-06-18,American Crow,kidneys (?),Jewell/Fortuna,USA,CA,San_Diego,San_Diego,92109,32.79184,-117.236479,,yes,yes,yes,yes,20066,100.00%,271.2,,,SAMN10499333,
W0510,4-box1,yes,208-3371,2008-07-28,American Crow,kidneys (?),10675 John Jay Hopkins Dr.,USA,CA,San_Diego,San_Diego,92121,32.895146,-117.239519,,yes,yes,yes,yes,559497,100.00%,4112.0,,,SAMN10499334,
W0511,4-box1,yes,209-0511,2008-08-06,American Crow,BIC,"7283 Camino De Grazia, # 17",USA,CA,San_Diego,San_Diego,92111,32.773019,-117.16737,,yes,yes,yes,yes,18285,100.00%,337.7,,,SAMN10499335,
W0512,4-box1,yes,209-0569,2008-08-11,American Crow,BIC,12685 Futura St.,USA,CA,San_Diego,San_Diego,92131,32.947797,-117.223154,,yes,yes,yes,yes,271630,100.00%,3200.9,,,SAMN10499336,
W0513,4-box1,yes,209-0731,2008-08-25,American Crow,BIC,2211 Pacific Beach Dr,USA,CA,San_Diego,San_Diego,92109,32.796469,-117.227668,,yes,yes,yes,yes,45376,100.00%,748.5,,,SAMN10499337,
W0514,4-box1,yes,209-0841,2008-09-04,American Crow,BIC,8361 Capricorn Way,USA,CA,San_Diego,San_Diego,92126,32.924923,-117.14284,,yes,yes,yes,yes,126967,100.00%,1795.5,,,SAMN10499338,MH507950
W0515,4-box1,yes,209-0889,2008-09-10,American Crow,BIC,10666 North Torrey Pines Road,USA,CA,San_Diego,La_Jolla,92037,32.897333,-117.242085,,yes,yes,yes,yes,93507,100.00%,1701.1,,,SAMN10499339,
W0516,4-box1,yes,209-0904,2008-09-12,American Crow,BIC,2632 Penrose St.,USA,CA,San_Diego,San_Diego,92110,32.787902,-117.19763,,yes,yes,yes,yes,176613,100.00%,2113.4,,,SAMN10499340,
W0517,4-box1,yes,209-0968,2008-09-19,American Crow,BIC,2211 Pacific Beach Dr.,USA,CA,San_Diego,San_Diego,92109,32.796469,-117.227668,,yes,yes,yes,yes,25259,100.00%,462.1,,,SAMN10499341,
W0518,4-box1,yes,209-1003,2008-09-23,American Crow,BIC,2211 Pacific Beach Dr,USA,CA,San_Diego,San_Diego,92109,32.796469,-117.227668,,yes,yes,yes,yes,102664,100.00%,1709.2,,,SAMN10499342,
W0519,4-box1,yes,209-1022,2008-09-24,American Crow,BIC,17365 Frondoso Drive,USA,CA,San_Diego,San_Diego,92128,33.028474,-117.060114,,yes,yes,yes,yes,28164,97.43%,300.1,,,SAMN10499343,
W0520,4-box1,yes,209-1023,2008-09-24,American Crow,BIC,2577 Blackton Dr,USA,CA,San_Diego,San_Diego,92105,32.732895,-117.078396,,yes,yes,yes,yes,23995,99.85%,433.3,,,SAMN10499344,
W0521,4-box1,yes,209-1050,2008-09-25,American Crow,BIC,4001 Porte De Palmas,USA,CA,San_Diego,San_Diego,92122,32.860639,-117.226212,,yes,yes,yes,yes,140784,100.00%,1890.1,,,SAMN10499345,MH507951
W0522,4-box1,yes,209-1064,2009-09-26,American Crow,"BIC, Brain, Heart, Spleen, Kidney",4022 Loma Alta Dr.,USA,CA,San_Diego,San_Diego,92115,32.751172,-117.053252,,yes,yes,yes,yes,13207,100.00%,157.4,,,SAMN10499346,MH507952
W0523,4-box1,yes,209-1378,2008-11-05,American Crow,BIC,10817 Calle Mar de Mariposa,USA,CA,San_Diego,San_Diego,92130,32.913077,-117.223062,,yes,yes,yes,yes,53771,100.00%,1030.0,,,SAMN10499347,
W0524,4-box1,yes,209-1464,2008-11-10,American Crow,BIC,3534 Yosemite St,USA,CA,San_Diego,San_Diego,92109,32.783474,-117.235887,,yes,yes,yes,yes,113349,100.00%,1705.7,,,SAMN10499348,
W0525,4-box1,yes,209-1513,2008-11-17,Coopers Hawk,BIC,9999 Olson Dr,USA,CA,San_Diego,San_Diego,92121,32.88607,-117.195518,,yes,yes,yes,yes,1728220,100.00%,5502.2,,,SAMN10499349,
W0526,4-box1,yes,209-1603,2008-12-01,American Crow,BIC,11280 Ganesta Rd.,USA,CA,San_Diego,San_Diego,92126,32.928021,-117.139464,,yes,yes,yes,yes,695320,100.00%,4668.4,,,SAMN10499350,MH507953
W0527,4-box1,yes,209-1616,2008-12-08,Sharp-shinned hawk,"BIC, Brain, Heart, Spleen, Kidney, Feather follicle",16608 Wikiup Rd,USA,CA,San_Diego,Ramona,92065,33.016027,-116.80168,,yes,yes,yes,yes,1659837,100.00%,6009.3,,,SAMN10499351,MH507954
W0528,4-box1,yes,209-1619,2008-12-08,American Crow,"BIC, Brain, Heart, Spleen, Kidney, Feather follicle",12580 Oak Knoll Rd,USA,CA,San_Diego,Poway,92064,32.95059,-117.05831,,yes,yes,yes,yes,109642,100.00%,1579.0,,,SAMN10499352,MH507955
W0529,4-box1,yes,209-1755,2008-12-22,Sharp-shinned hawk,"BIC, Brain, Heart, Spleen, Kidney",1179 Cloverleaf Dr,USA,CA,San_Diego,El_Cajon,92019,32.779799,-116.924362,,yes,yes,yes,yes,1271380,100.00%,6067.9,,,SAMN10499353,MH507956
W0530,4-box1,yes,209-1879,2009-01-16,American Crow,BIC,11045 Roselle St.,USA,CA,San_Diego,San_Diego,92121,32.905529,-117.230347,,yes,yes,yes,yes,29986,100.00%,501.7,,,SAMN10499354,
W0531,4-box1,yes,209-1944,2009-01-26,American Crow,BIC,11075 Roselle St.,USA,CA,San_Diego,San_Diego,92121,32.905207,-117.229886,,yes,yes,yes,yes,446080,100.00%,4017.9,,,SAMN10499355,MH507957
W0532,4-box1,yes,209-2042,2009-02-05,American Crow,BIC,4016 Casita Way,USA,CA,San_Diego,San_Diego,92115,32.750945,-117.051285,,yes,yes,yes,yes,642950,100.00%,5332.1,,,SAMN10499356,
W0533,4-box1,yes,209-2866,2009-06-18,American Crow,BIC,10239 Trails End Circle,USA,CA,San_Diego,San_Diego,92126,32.90445,-117.1528,,yes,yes,yes,yes,59480,100.00%,1299.9,,,SAMN10499357,MH507958
W0534,4-box1,yes,209-2896,2009-06-23,American Crow,BIC,15942 Camino De Oro,USA,CA,San_Diego,Valley_Center,92082,33.25625,-116.98274,,yes,yes,yes,yes,98355,100.00%,1813.0,,,SAMN10499358,
W0535,4-box1,yes,210-0334,2009-09-08,American Crow,BIC,4274 Corte De Sausalito,USA,CA,San_Diego,San_Diego,92130,32.91326,-117.22247,,yes,yes,yes,yes,30885,94.20%,257.6,,,SAMN10499359,MH507959
W0536,4-box1,yes,210-0404,2009-09-30,American Crow,BIC,10830 Calle Mar De Mariposa,USA,CA,San_Diego,San_Diego,92130,32.913324,-117.223763,,yes,yes,yes,yes,118698,100.00%,1889.3,,,SAMN10499360,
W0537,4-box1,yes,210-0554,2009-10-22,American Crow,BIC,3465 Old Meadow Rd,USA,CA,San_Diego,San_Diego,92111,32.804719,-117.179047,,yes,yes,yes,yes,1703004,100.00%,5961.1,,,SAMN10499361,
W0538,4-box1,yes,W14-0051,2014-07-14,American Crow,"BIC, Brain, Heart, Spleen, Kidney",3412 32nd St.,USA,CA,San_Diego,San_Diego,92104,32.741273,-117.125308,,yes,yes,yes,yes,1119365,100.00%,5597.4,,,SAMN10499362,
W0539,4-box1,yes,W14-0065,2014-08-13,American Crow,BIC,6391 Budlong Lake Ave.,USA,CA,San_Diego,San_Diego,92119,32.797277,-117.020152,,yes,yes,yes,yes,38052,100.00%,523.8,,,SAMN10499363,MH507960
W0540,4-box1,yes,W14-0095,2014-09-23,American Crow,BIC,8800 Navajo Rd.,USA,CA,San_Diego,San_Diego,92119,32.802985,-117.008002,,yes,yes,yes,yes,66322,100.00%,837.3,,,SAMN10499364,MH507961
W0541,4-box1,yes,W14-0102,2014-09-29,American Crow,BIC,1347 Frankfort Street,USA,CA,San_Diego,San_Diego,92110,32.775278,-117.205258,,yes,yes,yes,yes,37631,100.00%,548.8,,,SAMN10499365,
W0542,4-box1,yes,W14-0106,2014-10-02,American Crow,BIC,"887 Sherman St,",USA,CA,San_Diego,San_Diego,92110,32.763297,-117.199852,,yes,yes,yes,yes,128053,100.00%,1757.0,,,SAMN10499366,
W0543,4-box1,yes,W14-0136,2014-11-10,American Crow,BIC,7777 Topaz Lake Ave.,USA,CA,San_Diego,San_Diego,92119,32.795126,-117.03057,,yes,yes,yes,yes,50103,92.51%,341.2,,,SAMN10499367,MH507962
W0544,4-box1,yes,W14-0140,2014-11-13,American Crow,BIC,16310 Arena Dr.,USA,CA,San_Diego,Ramona,92065,33.011424,-116.812799,,yes,yes,yes,yes,18901,100.00%,357.6,,,SAMN10499368,MH507963
W0545,4-box1,yes,W14-0142,2014-11-17,American Crow,BIC,11413 Matinal Circle,USA,CA,San_Diego,San_Diego,92127,33.02933,-117.084227,,yes,yes,yes,yes,12601,100.00%,223.8,,,SAMN10499369,MH507964
W0546,4-box1,yes,W14-0152,2014-12-18,Hawk,"BIC, Brain, Heart, Spleen, Kidney",5871 Despejo Place,USA,CA,San_Diego,San_Diego,92124,32.839555,-117.100579,,yes,yes,yes,yes,20814,100.00%,359.5,,,SAMN10499370,MH507965
W0547,4-box1,yes,W14-0154,2014-12-18,Raven,BIC,8302 Lake Adlon Dr,USA,CA,San_Diego,San_Diego,92119,32.797497,-117.018154,,yes,yes,yes,yes,1702059,100.00%,6389.8,,,SAMN10499371,MH507966
W0548,4-box1,yes,W14-0155,2014-12-16,Raven,NEGATIVE??,53rd St and Krenning St,USA,CA,San_Diego,San_Diego,92105,32.735916,-117.081402,,yes,yes,yes,yes,919489,100.00%,5387.2,,,SAMN10499372,
W0549,4-box2,yes,15-B-00055-B,2015-04-16,American Crow,BIC,7790 Convoy Ct.,USA,CA,San_Diego,San_Diego,92111,32.835012,-117.153148,,yes,yes,yes,yes,17407,100.00%,324.2,,,SAMN10499373,MH507967
W0550,4-box2,yes,15-B-00058-B,2015-04-28,American Crow,BIC,5163 Bothe Ave.,USA,CA,San_Diego,San_Diego,92122,32.84016,-117.229244,,yes,yes,yes,yes,118222,100.00%,1802.3,,,SAMN10499374,MH507968
W0551,4-box2,yes,15-B-00074-B,2015-05-11,American Crow,BIC,1494 shipley ct,USA,CA,San_Diego,San_Diego,92114,32.720924,-117.036113,,yes,yes,yes,yes,25027,95.33%,177.2,,,SAMN10499375,
W0552,4-box2,yes,15-B-00136-B,2015-06-05,American Crow,BIC,2920 Zoo Dr.,USA,CA,San_Diego,San_Diego,92101,32.736067,-117.14927,,yes,yes,yes,yes,11288,100.00%,149.1,,,SAMN10499376,MH507969
W0553,4-box2,yes,15-B-00168-B,2015-07-02,American Crow,BIC,12603 Crest Knolls Ct.,USA,CA,San_Diego,San_Diego,92130,32.948362,-117.218396,,yes,yes,yes,yes,398221,100.00%,3477.8,,,SAMN10499377,MH507970
W0554,4-box2,yes,15-B-00175-B,2015-07-02,American Crow,BIC,2162 Clematis St.,USA,CA,San_Diego,San_Diego,92105,32.72895,-117.096161,,yes,yes,yes,yes,814982,100.00%,5564.7,,,SAMN10499378,MH507971
W0555,4-box2,yes,15-B-00193-B,2015-07-09,Western Scrub Jay,BIC,14796 Penasquitos Ct.,USA,CA,San_Diego,San_Diego,92129,32.983218,-117.094349,,yes,yes,yes,yes,379472,100.00%,3875.5,,,SAMN10499379,
W0556,4-box2,yes,15-B-00204-B,2015-07-21,American Crow,BIC,11174 Westonhill Dr.,USA,CA,San_Diego,San_Diego,92126,32.927275,-117.136107,,yes,yes,yes,yes,788348,100.00%,5048.1,,,SAMN10499380,MH507972
W0557,4-box2,yes,15-B-00209-B,2015-07-28,Western Scrub Jay,BIC,1148 Moana Dr.,USA,CA,San_Diego,San_Diego,92107,32.727966,-117.246567,,yes,yes,yes,yes,754966,100.00%,4671.9,,,SAMN10499381,MH507973
W0558,4-box2,yes,15-B-00214-B,2015-08-03,American Crow,BIC,14046 Collins Ranch Pl.,USA,CA,San_Diego,San_Diego,92130,32.971693,-117.167295,,yes,yes,yes,yes,289663,99.36%,3452.4,,,SAMN10499382,
W0559,4-box2,yes,15-B-00218-B,2015-08-04,American Crow,BIC,10811 Montego Dr.,USA,CA,San_Diego,San_Diego,92124,32.828128,-117.096753,,yes,yes,yes,yes,128274,96.31%,2121.1,,,SAMN10499383,MH507974
W0560,4-box2,yes,15-B-00240-B,2015-08-17,American Crow,BIC,6767 51st St.,USA,CA,San_Diego,San_Diego,92120,32.795017,-117.082686,,yes,yes,yes,yes,530542,100.00%,4319.4,,,SAMN10499384,
W0561,4-box2,yes,15-B-00242-B,2015-08-19,American Crow,BIC,10455 Pacific Center Ct.,USA,CA,San_Diego,Mira_Mesa,92121,32.90773,-117.187493,,yes,yes,yes,yes,7321,97.90%,133.0,,,SAMN10499385,MH507975
W0562,4-box2,yes,15-B-00262-B,2015-08-24,American Crow,BIC,2286 Harrison Ave.,USA,CA,San_Diego,San_Diego,92113,32.700567,-117.134508,,yes,yes,yes,yes,166891,96.31%,2717.7,,,SAMN10499386,
W0563,4-box2,yes,15-B-00264-B,2015-08-25,American Crow,BIC,5027 Mt. Harris Dr.,USA,CA,San_Diego,San_Diego,92117,32.823676,-117.186418,,yes,yes,yes,yes,316036,100.00%,3559.2,,,SAMN10499387,MH507976
W0564,4-box2,yes,15-B-00283-B,2015-09-01,American Crow,BIC,2211 Pacific Beach Dr.,USA,CA,San_Diego,San_Diego,92109,32.796177,-117.224536,,yes,yes,yes,yes,143696,100.00%,2287.6,,,SAMN10499388,MH507977
W0565,4-box2,yes,15-B-00294-B,2015-09-03,American Crow,BIC,3940 7th Ave.,USA,CA,San_Diego,San_Diego,92103,32.748995,-117.158653,,yes,yes,yes,yes,19140,98.24%,381.1,,,SAMN10499389,
W0566,4-box2,yes,15-B-00308-B,2015-09-08,American Crow,BIC,9920 Corridor St.,USA,CA,San_Diego,San_Diego,92131,32.903876,-117.092198,,yes,yes,yes,yes,63977,100.00%,1345.5,,,SAMN10499390,
W0567,4-box2,yes,15-B-00313-B,2015-09-10,American Crow,BIC,10666 N. Torrey Pines Rd,USA,CA,San_Diego,San_Diego,92037,32.896941,-117.242472,,yes,yes,yes,yes,38697,96.50%,745.7,,,SAMN10499391,
W0568,4-box2,yes,15-B-00315-B,2015-09-10,American Crow,BIC,7698 Lake Adlon Dr,USA,CA,San_Diego,San_Diego,92119,32.799819,-117.030572,,yes,yes,yes,yes,175657,100.00%,2805.1,,,SAMN10499392,
W0569,4-box2,yes,15-B-00369-B,2015-09-22,American Crow,BIC,6108 Tarragona Dr.,USA,CA,San_Diego,San_Diego,92115,32.75578,-117.064301,,yes,yes,yes,yes,978981,100.00%,5191.3,,,SAMN10499393,
W0570,4-box2,yes,15-B-00370-B,2015-09-22,American Crow,BIC,1704 Rosecrans St.,USA,CA,San_Diego,San_Diego,92106,32.728878,-117.225904,,yes,yes,yes,yes,1070645,100.00%,5555.0,,,SAMN10499394,
W0571,4-box2,yes,15-B-00371-B,2015-09-22,American Crow,BIC,5480 Gaines St.,USA,CA,San_Diego,San_Diego,92110,32.765833,-117.193565,,yes,yes,yes,yes,1070923,100.00%,5709.6,,,SAMN10499395,
W0572,4-box2,yes,15-B-00397-B,2015-09-28,American Crow,BIC,16587 4S Ranch Pkwy.,USA,CA,San_Diego,San_Diego,92127,33.014215,-117.115608,,yes,yes,yes,yes,1172384,100.00%,5643.1,,,SAMN10499396,
W0573,4-box2,yes,15-B-00413-B,2015-10-01,American Crow,BIC,6754 Antigua Blvd,USA,CA,San_Diego,San_Diego,92108,32.837148,-117.085678,,yes,yes,yes,yes,72836,100.00%,1508.1,,,SAMN10499397,
W0574,4-box2,yes,15-B-00420-B,2015-10-02,American Crow,BIC,Weatley St.,USA,CA,San_Diego,San_Diego,92111,32.794804,-117.165254,,yes,yes,yes,yes,137284,100.00%,2615.6,,,SAMN10499398,MH507978
W0575,4-box2,yes,15-B-00433-B,2015-10-06,American Crow,BIC,6060 Cameron ct,USA,CA,San_Diego,San_Diego,92139,32.667949,-117.058198,,yes,yes,yes,yes,724303,100.00%,5079.5,,,SAMN10499399,MH507979
